,Humidity9am,Temp9am,RainToday,RainTomorrow
103713,44.0,24.7,0,0
103714,26.0,27.5,0,0
103715,53.0,14.8,0,0
103716,55.0,14.8,0,0
103717,67.0,14.1,0,0
103718,47.0,11.8,0,0
103719,53.0,11.8,0,0
103720,33.0,16.9,0,0
103721,30.0,18.5,0,0
103722,34.0,20.8,0,0
103723,32.0,21.6,0,0
103724,68.0,17.7,0,0
103725,41.0,20.2,0,0
103726,31.0,23.0,0,0
103727,34.0,22.3,0,0
103728,40.0,21.1,0,0
103729,39.0,21.3,0,1
103730,72.0,15.6,1,1
103731,91.0,11.2,1,1
103732,75.0,10.6,1,0
103733,92.0,11.2,0,0
103734,97.0,12.1,0,0
103735,83.0,13.5,0,0
103736,81.0,12.0,0,0
103737,86.0,13.4,0,0
103738,53.0,14.5,0,0
103739,36.0,18.9,0,0
103740,63.0,11.2,0,1
103741,75.0,8.1,1,0
103742,99.0,8.5,0,0
103743,86.0,10.4,0,0
103744,67.0,12.1,0,0
103745,33.0,17.3,0,0
103746,35.0,17.8,0,0
103747,77.0,16.8,0,0
103748,100.0,9.8,0,0
103749,83.0,12.9,0,0
103750,72.0,10.2,0,0
103751,79.0,11.1,0,0
103752,75.0,11.2,0,0
103753,73.0,10.9,0,0
103754,71.0,8.9,0,0
103755,43.0,14.9,0,0
103756,44.0,13.6,0,0
103757,81.0,11.9,0,0
103758,62.0,9.3,0,0
103759,71.0,8.6,0,0
103760,71.0,12.5,0,0
103761,44.0,14.6,0,1
103762,97.0,6.5,1,1
103763,81.0,8.4,1,1
103764,96.0,11.4,1,0
103765,71.0,10.5,0,0
103766,78.0,11.0,0,0
103767,90.0,9.1,0,0
103768,79.0,10.3,0,0
103769,71.0,11.8,0,0
103770,87.0,12.0,0,0
103771,79.0,10.8,0,0
103772,81.0,8.3,0,1
103773,94.0,7.1,1,1
103774,65.0,10.1,1,0
103775,74.0,8.3,0,0
103776,76.0,7.2,0,0
103777,78.0,7.4,0,0
103778,68.0,7.5,0,0
103779,75.0,6.8,0,0
103780,73.0,6.2,0,0
103781,55.0,10.1,0,0
103782,65.0,11.3,0,1
103783,82.0,10.6,1,0
103784,75.0,10.4,0,0
103785,78.0,8.3,0,1
103786,96.0,10.3,1,1
103787,99.0,11.1,1,0
103788,99.0,10.3,0,0
103789,53.0,12.4,0,1
103790,93.0,9.0,1,1
103791,87.0,6.8,1,1
103792,95.0,5.4,1,0
103793,93.0,9.8,0,1
103794,97.0,9.9,1,0
103795,96.0,8.7,0,0
103796,71.0,6.7,0,0
103797,73.0,7.9,0,1
103798,90.0,9.7,1,1
103799,83.0,7.7,1,1
103800,100.0,5.4,1,0
103801,97.0,6.8,0,0
103802,92.0,3.8,0,0
103803,100.0,5.9,0,0
103804,76.0,7.7,0,0
103805,72.0,6.6,0,0
103806,61.0,6.9,0,0
103807,53.0,10.8,0,0
103808,82.0,10.4,0,0
103809,99.0,9.2,0,0
103810,84.0,8.2,0,1
103811,89.0,10.5,1,1
103812,99.0,9.8,1,1
103813,91.0,7.9,1,1
103814,81.0,9.2,1,0
103815,70.0,11.7,0,0
103816,51.0,10.9,0,1
103817,84.0,8.2,1,1
103818,91.0,6.3,1,0
103819,97.0,9.5,0,0
103820,95.0,10.0,0,0
103821,95.0,9.0,0,0
103822,79.0,9.8,0,0
103823,62.0,10.5,0,0
103824,57.0,11.8,0,1
103825,90.0,8.8,1,1
103826,92.0,9.3,1,0
103827,99.0,9.0,0,0
103828,86.0,8.5,0,0
103829,81.0,8.1,0,0
103830,74.0,8.1,0,0
103831,85.0,6.5,0,0
103832,58.0,9.2,0,0
103833,93.0,10.0,0,0
103834,85.0,10.4,0,0
103835,86.0,11.5,0,0
103836,97.0,8.6,0,0
103837,62.0,10.6,0,0
103838,39.0,13.4,0,1
103839,89.0,8.1,1,0
103840,97.0,5.7,0,0
103841,77.0,9.0,0,0
103842,91.0,6.7,0,0
103843,67.0,9.9,0,0
103844,94.0,10.2,0,0
103845,91.0,8.0,0,1
103846,89.0,9.7,1,1
103847,85.0,6.6,1,1
103848,80.0,8.2,1,1
103849,100.0,8.4,1,0
103850,77.0,10.0,0,0
103851,46.0,12.0,0,0
103852,84.0,8.6,0,0
103853,78.0,8.9,0,1
103854,82.0,8.2,1,0
103855,90.0,9.0,0,0
103856,65.0,8.6,0,0
103857,73.0,8.9,0,0
103858,47.0,13.6,0,0
103859,87.0,10.3,0,0
103860,72.0,9.2,0,0
103861,79.0,9.0,0,0
103862,91.0,7.8,0,0
103863,33.0,16.0,0,0
103864,42.0,16.0,0,0
103865,28.0,18.6,0,0
103866,73.0,10.9,0,1
103867,81.0,11.6,1,1
103868,82.0,9.4,1,1
103869,89.0,10.2,1,0
103870,69.0,11.5,0,0
103871,63.0,13.2,0,0
103872,71.0,13.8,0,0
103873,26.0,19.8,0,1
103874,65.0,10.0,1,0
103875,74.0,10.9,0,0
103876,78.0,11.4,0,0
103877,75.0,12.2,0,0
103878,75.0,10.2,0,0
103879,73.0,10.6,0,0
103880,80.0,10.2,0,0
103881,48.0,18.1,0,0
103882,77.0,12.9,0,0
103883,40.0,17.2,0,0
103884,63.0,11.9,0,0
103885,59.0,9.7,0,0
103886,48.0,11.7,0,0
103887,26.0,17.2,0,0
103888,49.0,17.9,0,0
103889,76.0,13.2,0,1
103890,51.0,9.0,1,0
103891,73.0,10.0,0,0
103892,67.0,12.2,0,0
103893,66.0,13.9,0,0
103894,23.0,21.1,0,0
103895,13.0,24.3,0,0
103896,64.0,15.1,0,0
103897,66.0,14.6,0,0
103898,73.0,10.3,0,0
103899,50.0,13.4,0,0
103900,55.0,12.4,0,0
103901,65.0,10.2,0,1
103902,79.0,6.4,1,0
103903,79.0,9.4,0,0
103904,80.0,9.7,0,0
103905,43.0,16.9,0,0
103906,32.0,18.7,0,0
103907,69.0,14.8,0,1
103908,68.0,11.5,1,0
103909,37.0,17.7,0,0
103910,68.0,16.5,0,0
103911,72.0,14.6,0,0
103912,61.0,13.0,0,0
103913,59.0,11.7,0,0
103914,14.0,19.0,0,0
103915,37.0,19.5,0,0
103916,81.0,12.2,0,0
103917,66.0,11.0,0,0
103918,56.0,11.8,0,0
103919,57.0,13.0,0,0
103920,35.0,20.1,0,0
103921,13.0,25.6,0,0
103922,14.0,23.0,0,0
103923,60.0,13.6,0,0
103924,61.0,12.1,0,0
103925,38.0,16.7,0,0
103926,13.0,28.2,0,0
103927,55.0,23.8,0,1
103928,78.0,15.5,1,0
103929,53.0,16.2,0,0
103930,74.0,13.1,0,0
103931,52.0,12.7,0,0
103932,52.0,12.2,0,0
103933,10.0,22.1,0,0
103934,67.0,16.4,0,0
103935,45.0,12.3,0,0
103936,35.0,17.0,0,0
103937,31.0,15.7,0,0
103938,58.0,12.4,0,0
103939,52.0,14.2,0,0
103940,62.0,14.3,0,0
103941,42.0,16.3,0,0
103942,8.0,25.7,0,0
103943,61.0,16.7,0,0
103944,51.0,14.3,0,0
103945,42.0,19.4,0,0
103946,21.0,28.6,0,0
103947,34.0,21.9,0,0
103948,41.0,23.8,0,0
103949,63.0,20.4,0,0
103950,47.0,24.8,0,0
103951,19.0,34.2,0,0
103952,78.0,19.3,0,0
103953,20.0,24.0,0,0
103954,66.0,17.3,0,0
103955,15.0,27.1,0,0
103956,6.0,35.5,0,0
103957,39.0,22.3,0,0
103958,43.0,19.8,0,0
103959,24.0,27.2,0,0
103960,60.0,22.6,0,0
103961,46.0,16.4,0,0
103962,45.0,16.5,0,0
103963,7.0,31.7,0,0
103964,68.0,18.0,0,0
103965,56.0,15.8,0,1
103966,63.0,13.2,1,0
103967,35.0,20.3,0,0
103968,28.0,24.4,0,0
103969,12.0,31.7,0,0
103970,69.0,20.8,0,0
103971,60.0,15.9,0,0
103972,48.0,18.2,0,0
103973,53.0,19.7,0,0
103974,60.0,18.0,0,0
103975,49.0,18.1,0,0
103976,29.0,24.5,0,0
103977,61.0,17.3,0,0
103978,55.0,15.8,0,0
103979,68.0,16.1,0,0
103980,63.0,17.5,0,0
103981,52.0,14.3,0,0
103982,59.0,15.4,0,0
103983,71.0,18.4,0,0
103984,62.0,13.0,0,0
103985,57.0,15.9,0,0
103986,48.0,19.2,0,0
103987,50.0,23.4,0,0
103988,45.0,26.1,0,0
103989,58.0,25.1,0,0
103990,50.0,27.0,0,0
103991,38.0,28.5,0,0
103992,45.0,25.0,0,1
103993,64.0,23.5,1,0
103994,42.0,27.4,0,0
103995,28.0,29.0,0,0
103996,62.0,17.9,0,0
103997,54.0,16.3,0,0
103998,69.0,16.3,0,0
103999,76.0,15.0,0,0
104000,60.0,12.1,0,0
104001,55.0,12.6,0,0
104002,51.0,16.0,0,0
104003,24.0,21.0,0,0
104004,89.0,15.3,0,0
104005,61.0,13.4,0,1
104006,79.0,16.0,1,0
104007,80.0,16.6,0,0
104008,91.0,14.2,0,0
104009,49.0,22.8,0,0
104010,17.0,28.0,0,0
104011,70.0,15.4,0,0
104012,74.0,11.9,0,0
104013,77.0,12.9,0,1
104014,97.0,13.8,1,0
104015,68.0,15.5,0,0
104016,80.0,15.5,0,0
104017,74.0,12.6,0,0
104018,61.0,12.2,0,0
104019,63.0,13.6,0,0
104020,54.0,16.4,0,0
104021,20.0,23.5,0,0
104022,51.0,18.2,0,0
104023,58.0,19.4,0,0
104024,35.0,20.8,0,0
104025,33.0,20.4,0,0
104026,41.0,22.5,0,0
104027,18.0,25.0,0,0
104028,69.0,18.4,0,0
104029,94.0,13.2,0,0
104030,61.0,13.8,0,0
104031,45.0,15.5,0,0
104032,79.0,13.9,0,0
104033,56.0,9.9,0,0
104034,48.0,10.3,0,1
104035,96.0,10.1,1,1
104036,81.0,14.8,1,1
104037,93.0,12.3,1,0
104038,73.0,14.5,0,0
104039,93.0,14.8,0,0
104040,99.0,14.3,0,0
104041,34.0,19.1,0,0
104042,88.0,17.2,0,1
104043,96.0,12.9,1,0
104044,96.0,12.8,0,0
104045,100.0,9.6,0,0
104046,59.0,10.5,0,0
104047,44.0,16.2,0,0
104048,85.0,13.1,0,0
104049,54.0,10.1,0,0
104050,48.0,12.7,0,0
104051,55.0,17.5,0,0
104052,30.0,20.9,0,0
104053,47.0,21.1,0,0
104054,34.0,20.9,0,0
104055,33.0,21.6,0,1
104056,93.0,15.1,1,1
104057,87.0,9.5,1,1
104058,97.0,10.9,1,1
104059,95.0,12.2,1,1
104060,99.0,11.0,1,0
104061,99.0,9.4,0,0
104062,99.0,8.5,0,0
104063,74.0,11.9,0,0
104064,43.0,16.2,0,0
104065,77.0,12.6,0,1
104066,92.0,10.6,1,1
104067,72.0,12.2,1,0
104068,91.0,8.0,0,0
104069,96.0,10.2,0,0
104070,95.0,11.2,0,0
104071,82.0,9.9,0,0
104072,76.0,10.1,0,0
104073,69.0,12.2,0,1
104074,81.0,14.1,1,1
104075,94.0,14.6,1,1
104076,89.0,13.9,1,1
104077,81.0,10.8,1,0
104078,85.0,11.1,0,0
104079,95.0,10.9,0,0
104080,77.0,9.8,0,0
104081,85.0,11.9,0,1
104082,92.0,11.0,1,0
104083,87.0,9.5,0,0
104084,74.0,10.3,0,0
104085,76.0,12.3,0,0
104086,88.0,12.0,0,0
104087,99.0,10.8,0,0
104088,99.0,9.4,0,1
104089,90.0,9.5,1,1
104090,93.0,7.3,1,0
104092,91.0,6.4,0,0
104093,100.0,6.4,0,0
104094,95.0,6.3,0,0
104095,89.0,6.5,0,0
104096,83.0,9.2,0,1
104097,91.0,7.9,1,1
104098,91.0,8.2,1,1
104099,78.0,8.3,1,0
104100,69.0,9.7,0,0
104101,62.0,9.3,0,0
104102,81.0,8.1,0,0
104103,99.0,8.9,0,0
104104,99.0,5.4,0,1
104105,100.0,10.6,1,0
104106,96.0,12.0,0,0
104107,90.0,10.2,0,0
104108,61.0,9.1,0,0
104109,50.0,12.4,0,1
104110,79.0,7.6,1,0
104111,90.0,9.0,0,0
104112,86.0,9.5,0,1
104113,99.0,4.8,1,0
104114,90.0,6.8,0,0
104115,72.0,6.8,0,0
104118,95.0,12.3,1,1
104119,89.0,13.7,1,1
104120,99.0,11.6,1,0
104121,97.0,10.9,0,0
104122,73.0,12.5,0,1
104123,70.0,11.5,1,1
104124,96.0,9.8,1,1
104125,82.0,5.6,1,1
104126,89.0,6.1,1,1
104127,97.0,7.6,1,1
104128,100.0,6.2,1,0
104129,80.0,7.6,0,0
104130,73.0,9.5,0,0
104131,74.0,9.6,0,0
104132,59.0,9.9,0,0
104133,57.0,15.6,0,0
104134,99.0,10.9,0,1
104135,97.0,9.0,1,0
104136,74.0,9.4,0,0
104137,80.0,7.6,0,0
104138,89.0,11.2,0,1
104139,88.0,9.4,1,1
104140,92.0,9.7,1,0
104141,79.0,13.3,0,0
104142,92.0,13.0,0,1
104143,89.0,10.5,1,0
104144,85.0,6.3,0,0
104145,46.0,13.9,0,0
104146,99.0,10.5,0,0
104147,79.0,9.8,0,1
104148,68.0,10.3,1,1
104149,92.0,10.7,1,1
104150,95.0,9.7,1,1
104151,79.0,7.7,1,0
104152,48.0,10.7,0,1
104153,79.0,9.1,1,1
104154,77.0,11.7,1,1
104155,65.0,8.1,1,0
104156,99.0,5.8,0,0
104157,89.0,8.4,0,1
104158,95.0,9.0,1,1
104159,95.0,10.8,1,1
104160,87.0,10.3,1,0
104161,93.0,8.4,0,0
104162,77.0,11.2,0,0
104163,64.0,14.4,0,0
104164,83.0,13.7,0,0
104165,55.0,16.2,0,1
104166,91.0,11.9,1,0
104167,52.0,17.8,0,0
104168,52.0,19.8,0,0
104169,64.0,17.6,0,0
104170,45.0,21.3,0,0
104171,38.0,21.5,0,0
104172,97.0,14.2,0,0
104173,84.0,12.4,0,0
104174,71.0,13.3,0,0
104175,66.0,14.2,0,0
104176,26.0,21.2,0,0
104177,93.0,10.1,0,0
104178,78.0,11.9,0,0
104179,75.0,12.1,0,1
104180,89.0,12.9,1,1
104181,84.0,13.4,1,0
104182,68.0,14.6,0,1
104183,94.0,12.1,1,1
104184,94.0,11.3,1,1
104187,74.0,12.6,1,0
104188,63.0,16.5,0,0
104189,76.0,14.1,0,0
104190,29.0,22.4,0,0
104191,50.0,18.1,0,0
104192,66.0,17.2,0,1
104193,62.0,11.9,1,0
104194,44.0,15.8,0,0
104195,81.0,12.9,0,0
104196,53.0,17.3,0,0
104197,31.0,22.6,0,1
104198,55.0,11.5,1,0
104199,64.0,13.5,0,1
104200,67.0,11.5,1,0
104201,60.0,13.8,0,0
104202,18.0,21.9,0,0
104203,78.0,12.3,0,0
104204,86.0,10.9,0,0
104205,73.0,13.6,0,0
104206,33.0,22.8,0,0
104207,89.0,14.0,0,1
104208,75.0,11.9,1,0
104209,56.0,15.2,0,0
104210,77.0,11.6,0,0
104211,89.0,9.3,0,0
104212,65.0,10.8,0,0
104213,14.0,20.3,0,1
104214,83.0,8.6,1,0
104215,47.0,13.0,0,0
104216,16.0,20.6,0,0
104217,6.0,27.3,0,0
104218,42.0,20.4,0,1
104219,82.0,17.2,1,1
104220,80.0,10.5,1,0
104221,52.0,10.1,0,0
104222,58.0,10.4,0,0
104223,64.0,12.0,0,0
104224,58.0,13.2,0,0
104225,76.0,13.9,0,0
104226,62.0,11.2,0,0
104227,64.0,12.0,0,0
104228,60.0,12.4,0,0
104229,40.0,19.0,0,0
104230,47.0,18.8,0,0
104231,54.0,14.0,0,0
104232,48.0,11.4,0,0
104233,39.0,15.9,0,0
104234,12.0,25.6,0,0
104235,51.0,19.5,0,1
104236,81.0,13.2,1,0
104237,48.0,12.0,0,0
104238,49.0,11.2,0,0
104239,56.0,12.3,0,0
104240,60.0,14.1,0,0
104241,59.0,14.3,0,0
104242,57.0,13.1,0,0
104243,53.0,13.6,0,0
104244,56.0,14.5,0,0
104245,62.0,14.1,0,0
104246,43.0,21.9,0,0
104247,15.0,27.1,0,0
104248,63.0,14.4,0,0
104249,58.0,11.0,0,0
104250,45.0,13.2,0,0
104251,69.0,12.9,0,0
104252,53.0,13.7,0,0
104253,48.0,16.4,0,0
104254,14.0,26.1,0,0
104255,9.0,31.4,0,0
104256,85.0,16.1,0,1
104257,68.0,12.4,1,0
104258,50.0,13.3,0,0
104259,10.0,24.7,0,1
104260,27.0,25.4,1,1
104261,51.0,22.6,1,1
104262,73.0,14.6,1,1
104263,63.0,11.3,1,1
104264,70.0,13.9,1,0
104265,57.0,17.7,0,0
104266,24.0,26.5,0,1
104267,98.0,15.9,1,1
104268,66.0,13.9,1,0
104269,80.0,14.0,0,0
104270,63.0,15.5,0,0
104271,85.0,15.0,0,0
104272,57.0,15.4,0,0
104273,55.0,15.7,0,0
104274,47.0,17.7,0,0
104275,40.0,23.2,0,0
104276,22.0,26.3,0,0
104277,13.0,33.7,0,0
104278,12.0,35.1,0,0
104279,44.0,21.5,0,0
104280,94.0,16.6,0,0
104281,64.0,15.8,0,0
104282,56.0,15.0,0,0
104283,29.0,22.9,0,0
104284,58.0,20.0,0,0
104285,48.0,17.1,0,0
104286,11.0,31.6,0,0
104287,49.0,15.2,0,0
104288,31.0,19.7,0,0
104289,28.0,20.0,0,0
104290,8.0,32.4,0,1
104291,70.0,17.8,1,0
104292,96.0,14.2,0,0
104293,70.0,14.7,0,0
104294,56.0,16.1,0,0
104295,45.0,14.7,0,0
104296,49.0,13.4,0,0
104297,45.0,16.3,0,0
104298,33.0,24.3,0,0
104299,43.0,26.3,0,0
104300,33.0,23.5,0,0
104301,48.0,19.5,0,0
104302,19.0,27.6,0,0
104303,25.0,33.2,0,1
104304,24.0,33.2,1,0
104305,17.0,34.3,0,0
104306,11.0,36.0,0,0
104307,81.0,20.2,0,0
104308,55.0,16.8,0,0
104309,56.0,17.3,0,0
104310,54.0,16.4,0,0
104311,65.0,15.2,0,0
104312,34.0,21.4,0,0
104313,91.0,16.3,0,0
104314,55.0,15.5,0,0
104315,39.0,18.3,0,0
104316,20.0,27.9,0,0
104317,19.0,32.8,0,0
104318,59.0,20.5,0,0
104319,33.0,25.2,0,0
104320,26.0,26.7,0,0
104321,18.0,31.0,0,0
104322,21.0,32.1,0,0
104323,44.0,26.0,0,0
104324,52.0,14.4,0,0
104325,43.0,20.1,0,0
104326,28.0,23.4,0,0
104327,17.0,25.5,0,0
104328,12.0,33.0,0,0
104329,63.0,20.4,0,0
104330,53.0,15.8,0,0
104331,15.0,25.7,0,0
104332,11.0,30.8,0,1
104333,54.0,24.9,1,1
104334,96.0,20.0,1,1
104335,86.0,21.6,1,0
104336,65.0,16.0,0,0
104337,77.0,16.1,0,0
104338,86.0,16.9,0,1
104339,80.0,14.8,1,0
104340,67.0,13.1,0,0
104341,49.0,14.0,0,0
104342,72.0,12.4,0,0
104343,69.0,15.8,0,0
104344,60.0,20.0,0,0
104345,81.0,17.5,0,0
104346,89.0,14.7,0,0
104347,63.0,13.8,0,0
104348,60.0,14.5,0,0
104349,66.0,15.9,0,0
104350,68.0,17.8,0,0
104351,53.0,19.5,0,0
104352,38.0,24.6,0,0
104353,74.0,18.2,0,0
104354,58.0,13.2,0,0
104355,61.0,13.1,0,0
104356,78.0,17.0,0,0
104357,41.0,23.5,0,0
104358,42.0,24.4,0,0
104359,86.0,20.9,0,1
104360,77.0,15.9,1,0
104361,59.0,14.9,0,0
104362,61.0,16.1,0,1
104363,77.0,19.8,1,1
104364,84.0,13.4,1,1
104365,97.0,16.3,1,1
104366,97.0,16.2,1,0
104367,79.0,14.9,0,0
104368,46.0,19.7,0,0
104369,100.0,17.4,0,0
104370,66.0,11.2,0,0
104371,62.0,12.0,0,0
104372,86.0,9.8,0,0
104373,73.0,13.1,0,1
104374,84.0,15.1,1,0
104375,75.0,17.8,0,0
104376,82.0,16.9,0,0
104377,82.0,16.9,0,0
104378,83.0,15.9,0,0
104379,55.0,23.2,0,0
104380,36.0,24.7,0,0
104381,82.0,17.0,0,0
104382,62.0,13.9,0,0
104383,77.0,12.7,0,0
104384,73.0,12.1,0,0
104385,70.0,14.9,0,0
104386,41.0,19.8,0,0
104387,88.0,18.7,0,1
104388,95.0,17.2,1,1
104389,93.0,18.5,1,0
104390,78.0,15.3,0,0
104391,68.0,13.1,0,0
104392,78.0,14.7,0,0
104393,67.0,14.6,0,0
104394,67.0,14.7,0,0
104395,72.0,15.3,0,0
104396,77.0,14.2,0,0
104397,96.0,14.9,0,0
104398,78.0,11.8,0,0
104399,65.0,14.0,0,0
104400,44.0,20.2,0,0
104401,85.0,15.2,0,0
104402,82.0,12.6,0,0
104403,96.0,14.0,0,0
104404,53.0,15.5,0,0
104405,68.0,16.1,0,0
104406,52.0,11.4,0,0
104407,66.0,16.5,0,1
104408,97.0,12.9,1,1
104409,89.0,10.6,1,0
104410,82.0,11.5,0,1
104411,88.0,9.5,1,1
104412,80.0,8.3,1,0
104413,90.0,8.3,0,0
104414,76.0,14.0,0,0
104415,87.0,11.3,0,0
104416,78.0,9.5,0,0
104417,68.0,10.5,0,0
104418,73.0,12.7,0,1
104419,93.0,13.6,1,0
104420,92.0,13.2,0,0
104421,82.0,14.4,0,0
104422,69.0,14.1,0,0
104423,56.0,15.4,0,0
104424,53.0,17.5,0,0
104425,47.0,18.4,0,0
104426,59.0,17.1,0,0
104427,61.0,17.6,0,0
104428,72.0,16.2,0,1
104429,83.0,15.5,1,0
104430,79.0,16.3,0,0
104431,52.0,17.8,0,0
104432,90.0,15.2,0,0
104433,79.0,16.5,0,0
104434,93.0,13.3,0,0
104435,87.0,14.6,0,1
104436,71.0,13.1,1,1
104437,94.0,12.3,1,0
104438,93.0,9.5,0,0
104439,68.0,12.6,0,1
104440,91.0,11.3,1,1
104441,91.0,9.5,1,1
104442,100.0,9.6,1,1
104443,97.0,13.2,1,0
104444,95.0,10.2,0,0
104445,97.0,10.4,0,0
104446,84.0,9.0,0,0
104447,99.0,6.9,0,0
104448,78.0,11.1,0,0
104449,82.0,6.5,0,0
104450,68.0,8.9,0,0
104451,78.0,10.8,0,0
104452,84.0,10.7,0,0
104453,87.0,8.9,0,1
104454,99.0,8.6,1,0
104455,100.0,8.8,0,0
104456,99.0,10.8,0,1
104457,100.0,7.5,1,0
104458,79.0,9.7,0,0
104459,79.0,9.6,0,0
104460,89.0,11.1,0,1
104461,99.0,11.4,1,0
104462,95.0,9.1,0,1
104463,95.0,7.8,1,1
104464,96.0,10.6,1,1
104465,97.0,10.1,1,0
104466,87.0,11.3,0,0
104467,59.0,11.3,0,1
104468,88.0,6.6,1,1
104469,94.0,7.6,1,0
104470,100.0,6.9,0,1
104471,99.0,8.9,1,0
104472,84.0,8.6,0,0
104473,74.0,8.1,0,0
104474,92.0,10.1,0,1
104475,77.0,10.0,1,1
104476,97.0,10.1,1,0
104477,81.0,8.8,0,0
104478,43.0,11.6,0,1
104479,97.0,6.7,1,1
104480,93.0,7.5,1,0
104481,95.0,8.8,0,1
104482,75.0,8.2,1,0
104483,82.0,5.8,0,0
104484,80.0,4.9,0,0
104485,79.0,7.6,0,1
104486,93.0,9.3,1,1
104487,90.0,7.8,1,1
104488,90.0,4.5,1,0
104489,76.0,7.5,0,0
104490,89.0,5.5,0,0
104491,79.0,7.4,0,0
104492,72.0,8.9,0,0
104493,65.0,8.2,0,1
104494,93.0,9.6,1,1
104495,94.0,10.3,1,0
104496,100.0,9.3,0,0
104497,77.0,9.5,0,0
104498,67.0,11.1,0,0
104499,81.0,11.7,0,1
104500,91.0,12.0,1,0
104501,59.0,12.3,0,1
104502,67.0,7.9,1,1
104503,80.0,4.3,1,0
104504,70.0,6.0,0,0
104505,76.0,4.6,0,0
104506,75.0,4.8,0,0
104507,79.0,6.5,0,0
104508,84.0,7.0,0,0
104509,86.0,5.9,0,0
104510,71.0,9.9,0,0
104511,88.0,9.1,0,0
104512,68.0,7.1,0,0
104513,74.0,7.1,0,0
104514,72.0,6.4,0,0
104515,76.0,8.8,0,0
104516,62.0,8.8,0,0
104517,85.0,8.2,0,1
104518,71.0,9.2,1,0
104519,91.0,7.7,0,0
104520,65.0,8.3,0,0
104521,69.0,8.4,0,0
104522,66.0,9.2,0,0
104523,58.0,12.5,0,0
104524,51.0,14.2,0,0
104525,88.0,9.0,0,0
104526,80.0,9.4,0,0
104527,83.0,10.0,0,0
104528,60.0,13.5,0,0
104529,70.0,13.6,0,0
104530,57.0,15.7,0,0
104531,55.0,16.1,0,0
104532,50.0,13.6,0,1
104533,96.0,9.9,1,1
104534,79.0,8.9,1,0
104535,81.0,8.4,0,0
104536,83.0,8.5,0,0
104537,66.0,11.5,0,0
104538,46.0,13.0,0,0
104539,45.0,14.5,0,0
104540,33.0,16.2,0,0
104541,76.0,12.7,0,1
104542,87.0,12.0,1,0
104543,91.0,11.9,0,0
104544,69.0,10.9,0,0
104545,57.0,13.5,0,0
104546,49.0,17.6,0,0
104547,88.0,13.0,0,0
104548,86.0,11.9,0,1
104549,85.0,10.7,1,0
104550,76.0,7.6,0,0
104551,62.0,11.0,0,0
104552,40.0,13.3,0,0
104553,44.0,14.8,0,0
104554,26.0,17.4,0,0
104555,48.0,18.1,0,0
104556,69.0,18.1,0,0
104557,80.0,13.4,0,0
104558,74.0,13.8,0,0
104559,39.0,21.3,0,0
104560,20.0,24.3,0,0
104561,73.0,14.8,0,0
104562,37.0,18.6,0,0
104563,49.0,13.6,0,0
104564,62.0,12.6,0,0
104565,63.0,14.0,0,0
104566,21.0,24.3,0,0
104567,80.0,13.4,0,0
104568,17.0,26.2,0,1
104569,84.0,10.8,1,0
104570,80.0,11.5,0,0
104571,53.0,15.4,0,0
104572,26.0,19.8,0,0
104573,74.0,12.8,0,0
104574,76.0,13.9,0,0
104575,49.0,11.0,0,0
104576,75.0,8.9,0,0
104577,66.0,9.2,0,0
104578,61.0,10.9,0,0
104579,48.0,13.7,0,0
104580,22.0,22.0,0,0
104581,19.0,24.0,0,0
104582,65.0,14.6,0,0
104583,24.0,22.7,0,0
104584,23.0,26.4,0,0
104585,74.0,15.2,0,0
104586,41.0,22.0,0,0
104587,52.0,19.1,0,0
104588,87.0,13.6,0,1
104589,65.0,14.0,1,0
104590,70.0,13.7,0,0
104591,63.0,15.2,0,0
104592,69.0,15.8,0,0
104593,18.0,25.8,0,1
104594,68.0,12.4,1,0
104595,49.0,12.0,0,0
104596,35.0,16.1,0,0
104597,69.0,17.9,0,0
104598,54.0,13.3,0,0
104599,51.0,14.9,0,0
104600,12.0,28.0,0,0
104601,33.0,25.4,0,0
104602,59.0,13.9,0,0
104603,61.0,14.5,0,0
104604,53.0,14.6,0,0
104605,19.0,25.2,0,0
104606,13.0,26.6,0,0
104608,51.0,16.4,0,1
104609,60.0,13.4,1,0
104610,64.0,14.3,0,0
104611,58.0,14.9,0,0
104612,32.0,21.5,0,0
104613,58.0,22.1,0,1
104614,71.0,15.5,1,1
104615,80.0,17.2,1,1
104616,71.0,19.2,1,0
104617,66.0,19.5,0,0
104618,62.0,13.9,0,0
104619,59.0,15.0,0,0
104620,60.0,17.2,0,0
104621,40.0,20.5,0,0
104622,19.0,24.8,0,0
104623,7.0,31.7,0,0
104624,71.0,17.0,0,0
104625,60.0,18.8,0,0
104626,54.0,24.0,0,0
104627,70.0,17.8,0,0
104628,66.0,17.4,0,0
104629,75.0,17.0,0,0
104630,74.0,17.0,0,0
104631,69.0,18.0,0,0
104632,44.0,21.6,0,0
104633,45.0,20.7,0,1
104634,76.0,15.0,1,0
104635,54.0,17.6,0,0
104636,16.0,27.3,0,0
104637,52.0,22.5,0,0
104638,54.0,17.4,0,0
104639,45.0,20.7,0,0
104640,43.0,15.2,0,0
104641,58.0,17.1,0,0
104642,51.0,16.1,0,0
104643,53.0,17.1,0,0
104644,18.0,28.6,0,0
104645,40.0,24.1,0,1
104646,86.0,17.3,1,0
104647,61.0,14.7,0,0
104648,60.0,15.1,0,0
104649,45.0,15.2,0,0
